ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99838314;BE;Neubau/Wiederaufbau Stöckli, Umbau Restaurant in Wohnungen              ;1; ; ;24.08.2005;12.01.2006;1;1;2;6;2;1;0;12;174;;;;;;;;
99841942;BE;Neubau Scheune mit Laufstall und Jauchegrube         ;1; ; ;13.09.2005;16.01.2006;0.75;0.75;1;0;2;0;0;43;48;;;;;;;;
99840692;BE;Anbau eines unbeheizten Wintergartens;2; ; ;08.09.2005;04.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99823726;BE;Neubau von 2 Mehrfamilienhäusern mit Einstellhalle;1; ; ;07.06.2005;05.01.2006;5;5;2;18;3;1;0;12;131;;;;;;;;
99823725;BE;Abbruch eines Bürogebäudes;5; ; ;07.06.2005;05.01.2006;0.05;0.05;1;0;0;0;0;64;;;;;;;;;
99832419;BE;Neubau einer Abfallsammelstelle;1; ; ;19.07.2005;12.01.2006;0.03;0.03;1;0;0;0;0;341;;;;;;;;;
99830978;BE;Neubau eines Mehrfamilienhauses mit Einstellhalle;1; ; ;11.07.2005;09.01.2006;1.2;1.2;1;4;3;1;0;12;131;;;;;;;;
99830956;BE;Abbruch eines Zweifamilienhauses und eines Schopfes;5;Feb 06; ;13.07.2005;04.01.2006;0.03;0.03;1;2;0;0;0;14;41;;;;;;;;
99830954;BE;Neubau von zwei Einfamilienhäusern mit Autounterständen;1;Feb 06;Sep 06;13.07.2005;04.01.2006;0.72;0.72;2;2;2;1;0;14;174;;;;;;;;
99844240;BE;Neubau/Wiederaufbau Bauernhaus mit Schafstall         ;1;Apr 06;Apr 07;27.09.2005;25.01.2006;0.6;0.6;1;2;2;1;0;14;43;;;;;;;;
99844245;BE;Abbruch eines Bauernhauses         ;5;Apr 06; ;27.09.2005;25.01.2006;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99849729;BE;Umbau und Erweiterung Stöckli sowie Neubau Wagenschopf         ;2; ; ;03.11.2005;05.01.2006;0.23;0.23;1;0;1;0;0;14;41;;;;;;;;
99851839;BE;Neubau einer Zufahrt und eines Lagerplatzes;1; ; ;15.11.2005;18.01.2006;0.01;0.01;0;0;0;0;0;211;;;;;;;;;
99863876;BE;Erweiterung eines Einstellraumes         ;2; ; ;31.01.2006; ;0.07;0.07;1;0;1;0;0;41;;;;;;;;;
99862631;BE;Neubau von 6 Mischfutter-Silos;1; ; ;23.01.2006; ;0.05;0.05;0;0;0;0;0;34;;;;;;;;;
99863839;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;30.01.2006; ;0.5;0.5;1;1;2;1;0;14;174;;;;;;;;
99804797;BE;Neubau Grundwasserfassung mit Pumpwerk und Wasserleitung;1; ; ;03.03.2005;19.01.2006;1.9;1.9;1;0;2;1;0;38;323;462;741;;;;;;
99847545;BE;Erweiterung Ein- in Zweifamilienhaus, Neubau Stützmauer                 ;2;Feb 06; ;18.10.2005;10.01.2006;0.22;0.22;1;2;2;0;0;14;431;;;;;;;;
99852842;BE;Umbau eines Einfamilienhauses und Anbau Balkone, Erweiterung Garage;3; ; ;17.11.2005;12.01.2006;0.35;0.35;1;2;0;0;0;14;139;;;;;;;;
99860337;BE;Umbau Oekonomieteil und Remise in Pferdestall, Neubau Reitplatz;3; ; ;10.01.2006; ;0.2;0.2;1;0;0;0;0;43;;;;;;;;;
99861528;BE;Umbau und Sanierung eines Bauernhauses;3; ; ;16.01.2006; ;0.3;0.3;1;2;2;0;0;14;;;;;;;;;
99859761;BE;Umbau eines Einfamilienhauses und Anbau Autounterstand         ;3; ; ;03.01.2006; ;0.2;0.2;1;1;2;0;0;14;174;;;;;;;;
99859817;BE;Umbau und Sanierung eines Einfamilienhauses;3; ; ;12.01.2006; ;0.25;0.25;1;2;0;0;0;14;174;;;;;;;;
99859804;BE;Umbau eines Bauernhauses                       ;3; ; ;05.01.2006; ;0.15;0.15;1;1;2;0;0;14;;;;;;;;;
99859792;BE;Erweiterung und Umbau eines Gasthofes;2; ; ;05.01.2006; ;0.4;0.4;1;0;1;1;0;111;;;;;;;;;
99858995;BE;Erweiterung/Aufstockung Zimmerei mit Büroräumlichkeiten;2; ; ;05.01.2006; ;0.35;0.35;1;0;2;0;0;64;;;;;;;;;
99858993;BE;Neubau einer Liegehütte mit Laufhof                               ;1; ; ;03.01.2006; ;0.5;0.5;1;0;1;0;0;43;;;;;;;;;
99858992;BE;Neubau eines Einfamilienhauses mit Garage;1; ; ;05.01.2006; ;0.7;0.7;1;1;2;1;0;14;139;;;;;;;;
99858989;BE;Umbau und Sanierung eines Pfarrhauses;3; ; ;12.01.2006; ;0.21;0.21;1;1;1;0;0;14;;;;;;;;;
99859138;BE;Umbau eines Stöcklis         ;3; ; ;03.01.2006; ;0.1;0.1;1;2;0;0;0;14;;;;;;;;;
99859137;BE;Neubau eines Einfamilienhauses mit Autounterstand                       ;1; ; ;03.01.2006; ;0.593;0.593;1;1;2;1;0;14;174;;;;;;;;
99853155;BE;Umbau und Erweiterung eines Einfamilienhauses;2; ; ;24.11.2005;19.01.2006;0.28;0.28;1;1;2;1;0;14;;;;;;;;;
99853143;BE;Umbau eines Bauernhauses         ;3;Feb 06;Mai 06;23.11.2005;18.01.2006;0.2;0.2;1;2;2;0;0;14;;;;;;;;;
99849967;BE;Umbau und Erweiterung Bauernhaus mit Einbau Schreinerei;2;Jan 06; ;03.11.2005;10.01.2006;0.15;0.15;1;0;2;0;0;39;61;64;;;;;;;
99851005;BE;Umbau eines Bauernhauses mit Einbau einer Wohnung         ;3;Jan 06;Jul 06;10.11.2005;05.01.2006;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99846389;BE;Einbau eines Take-Aways;3;Jan 06; ;12.10.2005;04.01.2006;0.1;0.1;1;0;1;0;0;61;111;;;;;;;;
99841924;BE;Umbau/Sanierung Zweifamilienhaus nach Brandfall, Neubau Autounterstand  ;3;Jan 06;Jun 06;12.09.2005;16.01.2006;0.6;0.6;1;2;3;0;0;14;174;;;;;;;;
99843103;BE;Neubau/Wiederaufbau Wohn- und Geschäftshaus nach Brandfall;1; ; ;20.09.2005;03.01.2006;1.562;1.562;1;2;2;0;0;14;61;;;;;;;;
99860327;BE;Neubau eines Einfamilienhauses mit Garage;1; ; ;11.01.2006; ;0.8;0.8;1;1;2;1;0;14;139;;;;;;;;
99860326;BE;Erweiterung einer Gewächshausanlage                       ;2; ; ;09.01.2006; ;3.6;3.6;1;0;0;0;0;43;128;;;;;;;;
99859759;BE;Umbau eines Bauernhauses         ;3; ; ;12.01.2006; ;0.32;0.32;1;1;1;0;0;14;;;;;;;;;
99859786;BE;Umbau und Sanierung Scheunenteil mit Einbau Wohnung;3; ; ;11.01.2006; ;0.535;0.535;1;1;2;0;0;14;;;;;;;;;
99859768;BE;Neubau eines Einfamilienhauses;1; ; ;04.01.2006; ;0.395;0.395;1;1;2;1;0;14;;;;;;;;;
99858987;BE;Neubau von Lärmschutzwänden            ;1; ; ;11.01.2006; ;0.25;0.25;0;0;0;0;0;361;;;;;;;;;
99858985;BE;Neubau eines Einfamilienhauses mit Garage                       ;1; ; ;04.01.2006; ;1;1;1;1;2;1;0;14;139;;;;;;;;
99858983;BE;Abbruch eines Einfamilienhauses;5; ; ;05.01.2006; ;0.02;0.02;1;1;0;0;0;14;;;;;;;;;
99858981;BE;Neubau einer Lärmschutzwand            ;1; ; ;11.01.2006; ;0.035;0.035;0;0;0;0;0;361;;;;;;;;;
99849726;BE;Anbau einer Lagerhalle;2; ; ;01.11.2005;04.01.2006;0.05;0.05;1;0;1;0;0;31;;;;;;;;;
99863862;BE;Neubau von 3 Einfamilienhäusern mit Autounterständen;1; ; ;31.01.2006; ;1.17;1.17;3;3;2;1;0;14;174;;;;;;;;
99863861;BE;Anbau und Ueberdachung einer Garage         ;2; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99862593;BE;Sanierung eines Daches und Einbau einer Wohnung;3; ; ;23.01.2006; ;0.42;0.42;1;1;1;0;0;14;;;;;;;;;
99862592;BE;Erweiterung und Umbau Milchviehstall zu Mutterkuhlaufstall              ;2; ; ;23.01.2006; ;0.24;0.24;1;0;1;0;0;43;;;;;;;;;
99853005;BE;Neubau eines Einfamilienhauses mit Autounterstand;1;Feb 06;Aug 06;21.11.2005;16.01.2006;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99853001;BE;Umbau und Sanierung eines Heustockes in eine Wohnung;3; ; ;22.11.2005;19.01.2006;0.27;0.27;1;1;3;0;0;14;;;;;;;;;
99860330;BE;Einbau eines Unterflurtankes;3; ; ;09.01.2006; ;0.03;0.03;0;0;0;1;0;54;;;;;;;;;
99860329;BE;Umbau eines Gewerbegebäudes;3; ; ;12.01.2006; ;0.08;0.08;1;0;0;0;0;38;;;;;;;;;
99860328;BE;Neubau einer Lärmschutzwand und Hauszufahrtsstrasse;1; ; ;11.01.2006; ;0.08;0.08;0;0;0;0;0;361;;;;;;;;;
99852087;BE;Umbau eines Stalles und Anbau einer Liegehalle         ;2; ; ;15.11.2005;10.01.2006;0.1;0.1;1;0;1;0;0;43;;;;;;;;;
99850986;BE;Umbau und Sanierung eines Bauernhauses         ;2; ; ;10.11.2005;12.01.2006;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99852080;BE;Umbau Oekonomieteil mit Einbau einer Wohnung;3; ; ;17.11.2005;12.01.2006;0.08;0.08;1;1;0;0;0;14;;;;;;;;;
99852082;BE;Neubau eines Einfamilienhauses mit Garage;1;Feb 06;Aug 06;15.11.2005;30.01.2006;0.9;0.9;1;1;2;1;0;14;139;;;;;;;;
99852083;BE;Erweiterung eines Pferdestalles         ;2; ; ;17.11.2005;12.01.2006;0.075;0.075;1;0;1;0;0;43;;;;;;;;;
99849264;BE;Neubau eines Blockteppiches                       ;3;Jan 06; ;27.10.2005;05.01.2006;0.72;0.72;0;0;0;0;0;462;;;;;;;;;
99849265;BE;Umbau eines Restaurants;3; ; ;24.10.2005;19.01.2006;0.03;0.03;1;0;1;0;0;112;;;;;;;;;
99819760;BL;Nationalstrasse A2, Tunnel Belchen;1; ; ;23.01.2006; ;0;0;0;0;0;0;0;200;700;9052;;;;;;;
99828548;BL;Umbau eines Restaurants mit Anbau einer Terrasse;3;Jan 06;Apr 06;30.06.2005;19.01.2006;0.27;0.27;1;0;1;0;0;111;;;;;;;;;
99828566;BL;Neubau eines Einfamilienhauses;1; ; ;29.06.2005;12.01.2006;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99843392;BL;Neubau Einfamilienhaus mit Carport, Fertighaus;1;Feb 06;Aug 06;21.09.2005;23.01.2006;0.4;0.4;1;1;0;1;0;14;174;;;;;;;;
99818881;BL;Neubau eines Einfamilienhauses mit Carport;1;Feb 06;Aug 06;11.05.2005;11.01.2006;0.5;0.5;1;1;2;1;1;14;174;;;;;;;;
99850070;BL;Neubau Einfamilienhaus mit angebauter Garage;1;Feb 06;Aug 06;03.11.2005;11.01.2006;0.4;0.4;1;1;2;1;0;14;139;;;;;;;;
99852462;BL;Umbau einer Wohnung beim Einfamilienhaus;3;Feb 06;Jun 06;16.11.2005;23.01.2006;0.15;0.15;1;1;0;0;0;14;;;;;;;;;
99860608;BL;Neubau einer Werkstatt mit Lager                ;1; ; ;10.01.2006; ;0.5;0.5;1;0;0;0;0;31;38;;;;;;;;
99860612;BL;Neubau eines Einfamilienhauses mit angebauter Garage und Autounterstand ;1; ; ;10.01.2006; ;0.7;0.7;1;1;2;1;0;14;139;174;;;;;;;
99837462;BL;Umbau Dachgeschoss und Sanierung Nasszellen beim Bauernhaus             ;3; ; ;17.08.2005;11.01.2006;0.25;0.3;1;2;0;0;0;14;;;;;;;;;
99861944;BL;Anbau gedeckter Sitzplatz;2; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99861943;BL;Neubau eines Einfamilienhauses mit gedecktem Sitzplatz;1; ; ;17.01.2006; ;0.42;0.42;1;1;2;1;2;14;;;;;;;;;
99861935;BL;Neubau Carport;1; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99864162;BL;Neubau eines Einfamilienhauses mit Autounterstand und Geräteraum;1; ; ;31.01.2006; ;0.5;0.5;1;1;2;1;0;14;41;174;;;;;;;
99864156;BL;Neubau Stützmauer;1; ; ;31.01.2006; ;0.05;0.05;0;0;0;0;0;431;;;;;;;;;
99864139;BL;Einbau Wohnung in Scheue, Umbau Wohnhaus;3; ; ;31.01.2006; ;0.3;0.3;1;2;0;0;0;14;;;;;;;;;
99863007;BL;Neubau Aussenschwimmbad mit Technikraum;1; ; ;24.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99862993;BL;Anbau eines Unterstandes;2; ; ;24.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99862978;BL;Neubau Einfamilienhaus mit Autounterstand                       ;1; ; ;25.01.2006; ;0.55;0.55;1;1;2;1;0;14;174;;;;;;;;
99862977;BL;Neubau eines Doppel-Einfamilienhauses mit int. Garage, Autounterstand   ;1; ; ;25.01.2006; ;1;1;1;2;2;1;0;14;174;;;;;;;;
99801430;BL;Neubau eines Einfamilienhauses mit angebauter Doppelgarage;1; ; ;09.02.2005;09.01.2006;0.55;0.55;1;1;2;1;0;14;139;;;;;;;;
99799059;BL;Neubau eines Einfamilienhauses mit Carport;1; ; ;25.01.2005;18.01.2006;0.65;0.65;1;1;2;1;0;14;174;;;;;;;;
99864163;BL;Einbau eines Cheminée-Ofens und Kamin;3; ; ;31.01.2006; ;0.05;0.05;1;0;0;0;0;14;;;;;;;;;
99860607;BL;Neubau eines Einfamilienhauses mit Carport;1; ; ;12.01.2006; ;0.47;0.47;1;1;2;1;0;14;174;;;;;;;;
99860605;BL;Neubau Carport;1; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99860573;BL;Neubau eines Gartenbassins;1; ; ;10.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99860572;BL;Neubau eines Einfamilienhauses mit Carport;1; ; ;10.01.2006; ;0.7;0.7;1;1;2;1;0;14;174;;;;;;;;
99860571;BL;Neubau eines Einfamilienhauses mit Carport;1; ; ;11.01.2006; ;0.5;0.5;1;1;0;1;0;14;174;;;;;;;;
99860637;BL;Verglasung eines Sitzplatzes;2; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99860636;BL;Erweiterung und Umbau eines Einfamilienhauses                           ;2; ; ;10.01.2006; ;0.4;0.4;1;1;2;0;0;14;;;;;;;;;
99860613;BL;Neubau Carport;1; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99860611;BL;Neubau eines Mehrfamilienhauses;1; ; ;10.01.2006; ;2;2;1;0;0;1;0;12;;;;;;;;;
99858229;BL;Anbau eines Wintergartens;2;Mrz 06; ;20.12.2005;18.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99852433;BL;Neubau eines Einfamilienhauses;1;Jan 06;Jan 07;16.11.2005;23.01.2006;0.47;0.47;1;1;2;1;0;14;;;;;;;;;
99851133;BL;Einbau Dachfenster beim Einfamilienhaus, Anbau Wintergarten;3;Jan 06; ;07.11.2005;18.01.2006;0.09;0.09;1;1;0;0;0;14;171;;;;;;;;
99845572;BL;Neubau eines Einfamilienhauses mit integrierter Garage;1;Mrz 06;Okt 06;03.10.2005;18.01.2006;0.47;0.47;1;1;2;1;0;14;;;;;;;;;
99835589;BL;Umbau Wohn- und Geschäftshaus mit Terrassenanbau                  ;3; ; ;11.01.2006; ;0.35;0.35;1;1;0;0;0;14;;;;;;;;;
99832974;BL;Neubau Mehrfamilienhaus mit integrierten Garagen und Kinderspielplatz;1; ; ;19.07.2005;12.01.2006;2;2;1;6;3;1;0;12;127;;;;;;;;
99834221;BL;Umbau von zwei Mehrfamilienhäusern;3; ; ;09.08.2005;26.01.2006;0.3;0.3;2;7;0;0;0;12;;;;;;;;;
99847858;BL;Dachaufbau und Dachflächenfenster beim Einfamilienhaus;2; ; ;27.10.2005;12.01.2006;0.09;0.09;1;1;0;0;0;14;;;;;;;;;
99839561;BL;Wohnraumerweiterung beim Reiheneinfamilienhaus;2;Mrz 06;Mai 06;31.08.2005;19.01.2006;0.06;0.06;1;1;1;0;0;14;;;;;;;;;
99839412;BL;Neubau eines Mehrfamilienhauses mit Garage;1;Jan 06;Jan 07;31.08.2005;23.01.2006;1.5;1.5;1;3;4;1;0;12;139;;;;;;;;
99838482;BL;Neubau eines Einfamilienhauses mit Carport         ;1;Dez 05;Jul 06;25.08.2005;11.01.2006;0.63;0.63;1;1;1;1;0;14;174;;;;;;;;
99843410;BL;Umbau/Umnutzung Ausstellungsraum in Büro;3; ; ;22.09.2005;12.01.2006;0.03;0.03;1;0;0;0;0;64;;;;;;;;;
99845594;BL;Ausbau Dachgeschoss mit Dachaufbauten beim Einfamilienhaus;3; ; ;06.10.2005;12.01.2006;0.09;0.09;1;1;1;0;0;14;;;;;;;;;
99845591;BL;Umbau und Sanierung eines Zweifamilienhauses, Anbau einer Terrasse;3; ; ;13.10.2005;12.01.2006;0.25;0.25;1;2;3;1;0;14;;;;;;;;;
99822729;BL;Neubau eines Einfamilienhauses                  ;1; ; ;10.01.2006; ;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99816933;BL;Neubau eines Parkhauses;1; ; ;28.04.2005;09.01.2006;12;13;1;0;0;0;0;131;;;;;;;;;
99828578;BL;Neubau eines Freilaufstalles mit Lagerraum und Mistplatz;1;Mrz 06;Mai 06;29.06.2005;09.01.2006;0.2;0.2;1;0;1;0;0;43;;;;;;;;;
99828575;BL;Umbau eines Mehrfamilienhauses                 ;3;Jan 06;Apr 06;30.06.2005;09.01.2006;0.2;0.2;1;1;1;0;0;12;;;;;;;;;
99827288;BL;Neubau von 2 Mehrfamilienhäusern;1; ; ;22.06.2005;11.01.2006;3;3;2;6;0;1;0;12;;;;;;;;;
99823980;BL;Neubau eines Mehrfamilienhauses mit Einstellhalle;1; ; ;08.06.2005;12.01.2006;2;2;1;4;0;1;0;12;131;;;;;;;;
99834258;BL;Neubau eines Mehrfamilienhauses mit Einstellhalle und Anbau Wintergärten;1;Feb 06; ;27.07.2005;17.01.2006;2.42;2.42;2;4;3;0;0;12;131;171;;;;;;;
99836380;BL;Umnutzung Lager- und Sortierhalle mit Gleisanschluss und Büro-Container ;3;Mrz 06;Sep 06;24.08.2005;25.01.2006;0.75;1;1;0;0;0;0;31;64;221;;;;;;;
99860569;BL;Neubau von Zweifamilienhäusern mit integrierten Doppelgaragen;1; ; ;13.01.2006; ;11.7;11.7;6;12;4;1;6;14;;;;;;;;;
99860568;BL;Einbau Fenster und Dachfenster beim Einfamilienhaus;3; ; ;10.01.2006; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99860567;BL;Ueberdachung Lagerplatz;2; ; ;10.01.2006; ;0.2;0.2;1;0;0;0;0;31;;;;;;;;;
99860566;BL;Erweiterung und Umbau eines Einfamilienhauses;2; ; ;10.01.2006; ;0.25;0.25;1;1;2;0;0;14;;;;;;;;;
99860565;BL;Neubau Antennenanlage für GSM und UMTS Netz;1; ; ;10.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99860635;BL;Neubau Carport;1; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99860634;BL;Neubau Laufstall, Umbau/Einbau Legehennenstall;1; ; ;11.01.2006; ;0.25;0.25;1;0;1;0;0;43;;;;;;;;;
99860627;BL;Anbau einer Terrasse;2; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99860626;BL;Neubau Gartenschwimmbad mit Filteranlage;1; ; ;10.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99860594;BL;Anbau eines Wintergartens;2; ; ;10.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99860584;BL;Einbau eines Dachfensters beim Einfamilienhaus;3; ; ;10.01.2006; ;0.03;0.03;1;1;1;0;0;14;;;;;;;;;
99860583;BL;Einbau eines Cheminéeofens und Abgasanlage beim Einfamilienhaus;3; ; ;10.01.2006; ;0.05;0.05;1;0;0;0;0;14;;;;;;;;;
99860582;BL;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;11.01.2006; ;0.8;0.8;1;1;2;1;0;14;139;;;;;;;;
99860581;BL;Umbau und Erweiterung einer Kommunikationsanlage;2; ; ;10.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99860576;BL;Anbau eines Vordaches;2; ; ;10.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99860575;BL;Einbau eines Cheminée-Ofens mit Abgasanlage beim Einfamilienhaus;3; ; ;10.01.2006; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99860574;BL;Neubau eines Schwimmbassins;1; ; ;10.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99860570;BL;Neubau/Ersatz eines Gewächshauses;1; ; ;11.01.2006; ;0.2;0.2;1;0;1;0;0;128;;;;;;;;;
99837475;BL;Neubau Mehrfamilienhaus mit Einstellhalle;1; ; ;17.08.2005;16.01.2006;3;3;1;6;3;1;0;12;131;;;;;;;;
99837455;BL;Neubau 7 Einfamilienhäuser und 1 Doppeleinfamilienhaus, Einstellhalle   ;1; ; ;17.08.2005;12.01.2006;4.5;4.5;8;9;3;1;0;14;139;174;;;;;;;
99861950;BL;Dachaufbau für Lüftungsanlagen, WSH 2112 SSP;3; ; ;19.01.2006; ;0.2;0.2;1;0;0;0;0;37;;;;;;;;;
99861942;BL;Erweiterung einer Mobilfunkkommunikationsanlage GSM und UMTS-Netz       ;2; ; ;17.01.2006; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99861941;BL;Umbau eines Doppeleinfamilienhauses, 1 Wohnteil;3; ; ;16.01.2006; ;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99861940;BL;Lärmschutzfassade mit Zufahrtstor und Sonnenkollektoren;2; ; ;16.01.2006; ;0.06;0.06;0;0;0;0;0;361;;;;;;;;;
99861938;BL;Neubau eines Mehrfamilienhauses mit Carport;1; ; ;16.01.2006; ;1.5;1.5;1;3;0;1;0;12;127;174;;;;;;;
99861936;BL;Ueberdachung eines Sitzplatzes;2; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99861933;BL;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;16.01.2006; ;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99864169;BL;Anbau eines Balkons;2; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99864168;BL;Anbau eines Wintergartens;2; ; ;31.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99864167;BL;Anbau einer Garage;2; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99864166;BL;Anbau eines Wintergartens;2; ; ;31.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99864159;BL;Neubau eines Einfamilienhauses;1; ; ;31.01.2006; ;0.523;0.523;1;1;2;1;2;14;;;;;;;;;
99864150;BL;Neubau eines Gartenschwimmbades;1; ; ;31.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99864149;BL;Verglasung eines Sitzplatzes;3; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99864148;BL;Einbau eines Cheminéeofens mit Stahlkamin beim Einfamilienhaus          ;3; ; ;31.01.2006; ;0.05;0.05;1;0;0;0;0;14;;;;;;;;;
99864144;BL;Einbau Labor und Büros in Dienstleistungsgebäude, bestehender Rohbau    ;3; ; ;31.01.2006; ;5;5;1;0;0;0;0;28;64;;;;;;;;
99864143;BL;Anbau eines Wintergartens;2; ; ;31.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99864140;BL;Neubau eines Doppeleinfamilienhauses mit Carport;1; ; ;31.01.2006; ;0.89;0.89;1;2;3;1;0;14;174;;;;;;;;
99864174;BL;Ueberdachung eines Sitzplatzes;2; ; ;31.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99864172;BL;Anbau Liftanlage, Balkon und Autounterstand beim Wohn- und Geschäfshaus;2; ; ;31.01.2006; ;0.09;0.09;1;0;2;0;0;14;38;174;;;;;;;
99864170;BL;Neubau eines Einfamilienhauses mit Carport;1; ; ;31.01.2006; ;0.58;0.58;1;1;3;1;0;14;174;;;;;;;;
99863004;BL;Einbau Dachfenster beim Einfamilienhaus, Anbau Wintergarten;3; ; ;24.01.2006; ;0.09;0.09;1;1;0;0;0;14;171;;;;;;;;
99863002;BL;Kellererweiterung mit Aussentreppe;2; ; ;26.01.2006; ;0.05;0.05;1;0;0;1;1;14;;;;;;;;;
99863001;BL;Abbruch eines Oekonomiegebäudes;5; ; ;26.01.2006; ;0.05;0.05;1;0;0;0;0;43;;;;;;;;;
99863000;BL;Anbau eines Einfamilienhauses;2; ; ;25.01.2006; ;0.4;0.4;1;1;1;1;0;14;;;;;;;;;
99862998;BL;Einbau Dachflächenfenster beim Einfamilienhaus, Anbau Wintergarten      ;3; ; ;24.01.2006; ;0.09;0.09;1;1;0;0;0;14;171;;;;;;;;
99862988;BL;Neubau eines Klein-Gartenschwimmbades;1; ; ;24.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99862987;BL;Einbau eines Cheminéeofens mit Innenkamin beim Einfamilienhaus;3; ; ;24.01.2006; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99862986;BL;Einbau eines Cheminéeofens mit Aussenkamin beim Einfamilienhaus;3; ; ;24.01.2006; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99862982;BL;Neubau Swimmingpool;1; ; ;24.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99862981;BL;Anbau eines Vordaches/Terrassendach;2; ; ;24.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99862980;BL;Anbau eines Wintergartens;2; ; ;24.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99862979;BL;Anbau eines Vordaches/Sizplatzdach mit Windschutz;2; ; ;24.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99750413;BL;Neubau eines Mehrfamilienhauses mit Tiefgarage;1;Mrz 06;Mrz 07;16.04.2004;09.01.2006;2.5;2.5;1;5;3;1;0;12;127;131;;;;;;;
99846818;BL;Neubau eines Quartierplatzes;1; ; ;13.10.2005;23.01.2006;0.3;0.3;0;0;0;0;0;127;;;;;;;;;
99861926;BL;Neubau Schwimmteich;1; ; ;17.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99861925;BL;Anbau eines Ateliers;2; ; ;18.01.2006; ;0.09;0.09;1;0;1;0;0;39;;;;;;;;;
99861924;BL;Neubau Wintergarten, Swimmingpool;1; ; ;17.01.2006; ;0.14;0.14;1;0;0;0;0;171;173;;;;;;;;
99861923;BL;Neubau Swimmingpool;1; ; ;17.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99861922;BL;Neubau Swimmingpool;1; ; ;17.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
